user_id,item_id,rating
user_2604,item_1962,4
user_2604,item_1672,2
user_2605,item_2336,4
user_2605,item_3052,4
user_2605,item_2373,5
user_2605,item_4252,3
user_2605,item_3526,5
user_2605,item_91,5
user_2605,item_3510,3
user_2605,item_440,5
user_2605,item_3738,5
user_2605,item_4677,4
user_2605,item_4369,4
user_2605,item_4949,5
user_2605,item_3451,4
user_2605,item_678,3
user_2605,item_3567,2
user_2605,item_1022,1
user_2606,item_999,4
user_2606,item_4907,3
user_2606,item_3478,4
user_2606,item_1497,3
user_2606,item_1790,5
user_2606,item_2102,4
user_2606,item_445,5
user_2606,item_913,5
user_2606,item_115,4
user_2606,item_2208,4
user_2606,item_1436,1
user_2606,item_2769,2
user_2606,item_3362,2
user_2607,item_3155,5
user_2607,item_2923,3
user_2607,item_313,5
user_2607,item_4812,5
user_2607,item_2473,5
user_2607,item_1933,4
user_2607,item_516,5
user_2607,item_284,4
user_2607,item_3114,4
user_2607,item_290,4
user_2607,item_4695,1
user_2607,item_4030,1
user_2608,item_2811,3
user_2608,item_3914,4
user_2608,item_1507,4
user_2608,item_1950,4
user_2608,item_2480,4
user_2608,item_3722,5
user_2608,item_4678,5
user_2608,item_3280,4
user_2608,item_2435,4
user_2608,item_3270,5
user_2608,item_4740,2
user_2608,item_214,1
user_2608,item_99,3
user_2609,item_2713,4
user_2609,item_4569,5
user_2609,item_4601,5
user_2609,item_950,4
user_2609,item_845,5
user_2609,item_1776,4
user_2609,item_3220,5
user_2609,item_4648,5
user_2609,item_3457,5
user_2609,item_3285,2
user_2609,item_1096,4
user_2609,item_3346,5
user_2609,item_97,4
user_2609,item_4969,1
user_2609,item_3366,1
user_2609,item_3145,2
user_2610,item_1546,5
user_2610,item_3282,5
user_2610,item_958,5
user_2610,item_1505,4
user_2610,item_1719,5
user_2610,item_3929,4
user_2610,item_3641,5
user_2610,item_4120,5
user_2610,item_3973,5
user_2610,item_2212,3
user_2610,item_3529,4
user_2610,item_705,2
user_2610,item_4513,3
user_2610,item_2947,1
user_2610,item_2334,2
user_2611,item_4617,5
user_2611,item_3626,5
user_2611,item_4730,5
user_2611,item_2707,4
user_2611,item_4484,4
user_2611,item_2302,4
user_2611,item_1499,4
user_2611,item_1918,5
user_2611,item_4235,4
user_2611,item_1404,5
user_2611,item_1631,4
user_2611,item_3501,3
user_2611,item_825,1
user_2611,item_1913,3
user_2612,item_2313,3
user_2612,item_1937,5
user_2612,item_45,5
user_2612,item_136,4
user_2612,item_2528,5
user_2612,item_1636,4
user_2612,item_3079,3
user_2612,item_4273,5
user_2612,item_2977,4
user_2612,item_2139,4
user_2612,item_3019,3
user_2612,item_800,2
user_2612,item_3054,2
user_2612,item_4789,2
user_2613,item_2365,5
user_2613,item_4070,5
user_2613,item_1841,5
user_2613,item_355,4
user_2613,item_1721,3
user_2613,item_3899,4
user_2613,item_2745,5
user_2613,item_4602,5
user_2613,item_3895,3
user_2613,item_2504,2
user_2613,item_950,2
user_2613,item_3602,3
user_2613,item_4824,3
user_2614,item_1571,4
user_2614,item_1422,5
user_2614,item_667,5
user_2614,item_2194,4
user_2614,item_416,5
user_2614,item_1781,4
user_2614,item_3796,4
user_2614,item_1440,5
user_2614,item_1452,5
user_2614,item_4822,4
user_2614,item_1061,1
user_2614,item_4421,3
user_2615,item_2671,4
user_2615,item_3436,4
user_2615,item_2766,4
user_2615,item_4111,5
user_2615,item_3126,3
user_2615,item_2808,5
user_2615,item_1976,3
user_2615,item_2214,5
user_2615,item_3209,5
user_2615,item_4809,5
user_2615,item_4158,2
user_2615,item_2461,1
user_2616,item_1870,5
user_2616,item_3175,5
user_2616,item_4095,4
user_2616,item_1836,5
user_2616,item_1831,4
user_2616,item_3182,4
user_2616,item_2507,5
user_2616,item_1221,5
user_2616,item_4174,3
user_2616,item_12,4
user_2616,item_3725,4
user_2616,item_4286,2
user_2617,item_223,5
user_2617,item_753,3
user_2617,item_3836,5
user_2617,item_1491,4
user_2617,item_3186,5
user_2617,item_1789,4
user_2617,item_3635,5
user_2617,item_143,4
user_2617,item_1403,4
user_2617,item_3786,3
user_2617,item_1973,5
user_2617,item_697,4
user_2617,item_1850,2
user_2617,item_4114,1
user_2618,item_2685,5
user_2618,item_3216,5
user_2618,item_3203,5
user_2618,item_1331,5
user_2618,item_2347,4
user_2618,item_1873,4
user_2618,item_1229,5
user_2618,item_2271,5
user_2618,item_2460,5
user_2618,item_4989,2
user_2618,item_4607,4
user_2618,item_3031,5
user_2618,item_4705,3
user_2618,item_1746,1
user_2618,item_3136,3
user_2618,item_2653,2
user_2619,item_784,5
user_2619,item_2978,5
user_2619,item_440,5
user_2619,item_1747,5
user_2619,item_976,5
user_2619,item_3022,4
user_2619,item_1425,4
user_2619,item_843,5
user_2619,item_4741,5
user_2619,item_4169,5
user_2619,item_1133,4
user_2619,item_2117,3
user_2619,item_3125,4
user_2619,item_1202,1
user_2619,item_2557,3
user_2620,item_4819,5
user_2620,item_838,3
user_2620,item_2971,5
user_2620,item_499,5
user_2620,item_4326,5
user_2620,item_1107,5
user_2620,item_869,4
user_2620,item_3906,5
user_2620,item_4375,5
user_2620,item_146,5
user_2620,item_3532,5
user_2620,item_353,5
user_2620,item_4831,5
user_2620,item_1632,3
user_2620,item_1177,1
user_2621,item_2604,4
user_2621,item_4127,3
user_2621,item_2104,4
user_2621,item_3539,3
user_2621,item_757,5
user_2621,item_175,3
user_2621,item_4721,5
user_2621,item_1207,5
user_2621,item_4306,5
user_2621,item_72,5
user_2621,item_4243,3
user_2621,item_617,4
user_2621,item_436,2
user_2621,item_2301,2
user_2622,item_3050,5
user_2622,item_3302,3
user_2622,item_4999,4
user_2622,item_4613,5
user_2622,item_1230,5
user_2622,item_4903,5
user_2622,item_2808,4
user_2622,item_187,4
user_2622,item_1982,2
user_2622,item_4580,5
user_2622,item_3964,3
user_2622,item_2427,1
user_2622,item_235,1
user_2623,item_2603,5
user_2623,item_2462,4
user_2623,item_1987,5
user_2623,item_635,5
user_2623,item_1993,4
user_2623,item_1067,3
user_2623,item_377,5
user_2623,item_2495,5
user_2623,item_3983,5
user_2623,item_808,3
user_2623,item_1657,3
user_2623,item_1466,4
user_2623,item_2285,4
user_2623,item_3704,1
user_2623,item_4634,1
user_2623,item_3709,2
user_2624,item_2440,5
user_2624,item_3815,4
user_2624,item_3481,5
user_2624,item_4703,4
user_2624,item_1232,4
user_2624,item_3634,5
user_2624,item_165,5
user_2624,item_3203,4
user_2624,item_425,4
user_2624,item_2191,2
user_2624,item_1086,5
user_2624,item_2902,2
user_2624,item_3247,3
user_2624,item_1050,1
user_2624,item_2643,2
user_2625,item_767,5
user_2625,item_3854,4
user_2625,item_3553,5
user_2625,item_3719,3
user_2625,item_238,5
user_2625,item_1679,4
user_2625,item_1855,4
user_2625,item_2499,4
user_2625,item_2136,5
user_2625,item_2702,5
user_2625,item_2375,4
user_2625,item_370,3
user_2625,item_1298,3
user_2625,item_3432,2
user_2625,item_2671,3
user_2626,item_4730,5
user_2626,item_3687,5
user_2626,item_1263,4
user_2626,item_4358,5
user_2626,item_1003,4
user_2626,item_566,5
user_2626,item_4389,4
user_2626,item_86,3
user_2626,item_842,2
user_2626,item_4818,4
user_2626,item_4376,2
user_2626,item_2596,3
user_2626,item_4332,3
user_2627,item_3440,5
user_2627,item_1857,3
user_2627,item_4540,5
user_2627,item_957,5
user_2627,item_2992,5
user_2627,item_1318,4
user_2627,item_1209,3
user_2627,item_4182,4
user_2627,item_4431,5
user_2627,item_1289,5
user_2627,item_93,2
user_2627,item_4729,3
user_2627,item_2912,1
user_2628,item_4040,4
user_2628,item_438,5
user_2628,item_1046,4
user_2628,item_1869,4
user_2628,item_3240,5
user_2628,item_4205,5
user_2628,item_2094,5
user_2628,item_3419,3
user_2628,item_3056,4
user_2628,item_4177,4
user_2628,item_4786,3
user_2628,item_1929,1
user_2628,item_973,2
user_2629,item_1428,4
user_2629,item_3705,5
user_2629,item_3090,4
user_2629,item_2091,3
user_2629,item_750,5
user_2629,item_4714,4
user_2629,item_4613,4
user_2629,item_748,3
user_2629,item_909,5
user_2629,item_4579,2
user_2629,item_965,1
user_2629,item_4069,1
user_2629,item_2439,4
user_2630,item_3731,3
user_2630,item_880,5
user_2630,item_3356,5
user_2630,item_135,4
user_2630,item_4949,4
user_2630,item_4058,5
user_2630,item_1940,5
user_2630,item_305,5
user_2630,item_3045,5
user_2630,item_987,3
user_2630,item_1192,2
user_2630,item_4972,1
user_2630,item_4564,2
user_2631,item_4135,5
user_2631,item_1688,4
user_2631,item_3330,3
user_2631,item_583,4
user_2631,item_4315,5
user_2631,item_2535,5
user_2631,item_4808,5
user_2631,item_2593,5
user_2631,item_4628,4
user_2631,item_3794,3
user_2631,item_4259,3
user_2631,item_1479,4
user_2631,item_811,4
user_2631,item_4162,3
user_2631,item_1734,2
user_2632,item_4846,5
user_2632,item_1225,3
user_2632,item_2874,3
user_2632,item_3685,3
user_2632,item_953,5
user_2632,item_2174,5
user_2632,item_4353,4
user_2632,item_1842,5
user_2632,item_165,4
user_2632,item_2714,2
user_2632,item_342,4
user_2632,item_2168,5
user_2632,item_4549,1
user_2632,item_948,2
user_2633,item_2037,4
user_2633,item_4973,5
user_2633,item_2502,5
user_2633,item_735,5
user_2633,item_3893,4
user_2633,item_4001,4
user_2633,item_118,4
user_2633,item_1873,3
user_2633,item_596,5
user_2633,item_1041,2
user_2633,item_3875,3
user_2633,item_1122,5
user_2633,item_3821,4
user_2633,item_1528,1
user_2633,item_840,2
user_2634,item_2810,5
user_2634,item_809,3
user_2634,item_3812,5
user_2634,item_4507,5
user_2634,item_4005,5
user_2634,item_1049,4
user_2634,item_1257,4
user_2634,item_2862,5
user_2634,item_4225,5
user_2634,item_116,5
user_2634,item_688,5
user_2634,item_269,4
user_2634,item_417,5
user_2634,item_2783,2
user_2634,item_4542,4
user_2634,item_1761,1
user_2635,item_3134,5
user_2635,item_3604,4
user_2635,item_3129,3
user_2635,item_4123,5
user_2635,item_2281,4
user_2635,item_2993,3
user_2635,item_1948,5
user_2635,item_4440,5
user_2635,item_860,5
user_2635,item_810,5
user_2635,item_2974,4
user_2635,item_4706,3
user_2635,item_2858,3
user_2635,item_2551,2
user_2635,item_2338,2
user_2636,item_366,5
user_2636,item_873,4
user_2636,item_835,4
user_2636,item_4822,5
user_2636,item_3426,3
user_2636,item_1254,5
user_2636,item_144,3
user_2636,item_3684,4
user_2636,item_3112,3
user_2636,item_121,5
user_2636,item_4627,2
user_2636,item_3632,1
user_2637,item_4040,5
user_2637,item_4063,5
user_2637,item_2141,5
user_2637,item_4999,4
user_2637,item_3180,5
user_2637,item_2127,3
user_2637,item_345,4
user_2637,item_2792,4
user_2637,item_2224,3
user_2637,item_1591,5
user_2637,item_1994,4
user_2637,item_657,1
user_2637,item_28,1
user_2638,item_2374,5
user_2638,item_3302,5
user_2638,item_2378,5
user_2638,item_4806,5
user_2638,item_729,5
user_2638,item_3918,4
user_2638,item_4001,5
user_2638,item_1731,4
user_2638,item_951,5
user_2638,item_3567,2
user_2638,item_2009,4
user_2638,item_352,2
user_2638,item_3345,4
user_2638,item_2310,2
user_2638,item_2483,2
user_2638,item_228,3
user_2639,item_1181,5
user_2639,item_1145,4
user_2639,item_140,5
user_2639,item_532,5
user_2639,item_2199,4
user_2639,item_2802,5
user_2639,item_1691,5
user_2639,item_3465,5
user_2639,item_2111,4
user_2639,item_2807,4
user_2639,item_604,4
user_2639,item_1057,4
user_2639,item_2680,4
user_2639,item_4812,4
user_2639,item_3341,2
user_2639,item_1401,1
user_2640,item_4420,5
user_2640,item_4839,4
user_2640,item_1000,4
user_2640,item_1094,4
user_2640,item_2474,3
user_2640,item_3661,5
user_2640,item_4425,5
user_2640,item_2933,5
user_2640,item_1932,3
user_2640,item_266,5
user_2640,item_1099,4
user_2640,item_88,4
user_2640,item_4708,4
user_2640,item_2258,2
user_2641,item_4906,5
user_2641,item_3767,3
user_2641,item_3118,4
user_2641,item_78,5
user_2641,item_703,5
user_2641,item_831,5
user_2641,item_8,5
user_2641,item_2456,5
user_2641,item_3459,4
user_2641,item_2056,4
user_2641,item_3948,4
user_2641,item_1105,4
user_2641,item_443,2
user_2641,item_2804,4
user_2642,item_2681,4
user_2642,item_2825,4
user_2642,item_832,3
user_2642,item_2197,4
user_2642,item_4915,4
user_2642,item_4398,3
user_2642,item_3847,5
user_2642,item_1844,5
user_2642,item_1458,5
user_2642,item_1497,5
user_2642,item_4873,4
user_2642,item_970,3
user_2642,item_3253,2
user_2642,item_133,3
user_2642,item_2557,2
user_2642,item_972,1
user_2643,item_333,4
user_2643,item_2182,5
user_2643,item_543,5
user_2643,item_3830,5
user_2643,item_3665,4
user_2643,item_3623,5
user_2643,item_4127,5
user_2643,item_205,5
user_2643,item_2118,5
user_2643,item_1238,4
user_2643,item_3171,4
user_2643,item_2274,4
user_2643,item_3885,3
user_2643,item_785,3
user_2643,item_1113,2
user_2643,item_1818,2
user_2644,item_2368,5
user_2644,item_151,5
user_2644,item_359,5
user_2644,item_1273,3
user_2644,item_833,4
user_2644,item_4819,5
user_2644,item_3366,4
user_2644,item_2371,5
user_2644,item_1431,3
user_2644,item_1718,4
user_2644,item_3409,4
user_2644,item_2238,3
user_2644,item_3020,5
user_2644,item_831,2
user_2644,item_1266,1
user_2645,item_1091,4
user_2645,item_1310,5
user_2645,item_3222,4
user_2645,item_2802,5
user_2645,item_198,4
user_2645,item_3329,4
user_2645,item_1793,4
user_2645,item_304,4
user_2645,item_2449,4
user_2645,item_2070,5
user_2645,item_790,2
user_2645,item_3233,3
user_2645,item_2959,1
user_2645,item_2881,2
user_2646,item_2853,5
user_2646,item_1751,5
user_2646,item_2993,3
user_2646,item_1109,5
user_2646,item_2738,5
user_2646,item_3332,5
user_2646,item_852,4
user_2646,item_245,5
user_2646,item_1921,4
user_2646,item_3040,3
user_2646,item_4886,4
user_2646,item_819,4
user_2646,item_1867,1
user_2646,item_2163,2
user_2647,item_4276,5
user_2647,item_3436,5
user_2647,item_2877,5
user_2647,item_345,5
user_2647,item_3302,5
user_2647,item_1474,4
user_2647,item_4822,5
user_2647,item_4122,5
user_2647,item_2570,3
user_2647,item_4707,4
user_2647,item_2358,1
user_2647,item_3524,4
user_2648,item_3956,3
user_2648,item_3036,4
user_2648,item_88,5
user_2648,item_1078,5
user_2648,item_4764,4
user_2648,item_871,5
user_2648,item_7,5
user_2648,item_3212,5
user_2648,item_4856,5
user_2648,item_3954,2
user_2648,item_2195,5
user_2648,item_2002,5
user_2648,item_3345,5
user_2648,item_50,3
user_2648,item_4715,3
user_2648,item_1654,1
user_2649,item_712,4
user_2649,item_2784,4
user_2649,item_3371,4
user_2649,item_4432,5
user_2649,item_1660,4
user_2649,item_1284,3
user_2649,item_2490,5
user_2649,item_249,5
user_2649,item_4340,5
user_2649,item_1168,5
user_2649,item_1157,2
user_2649,item_4266,3
user_2649,item_1390,2
user_2650,item_688,5
user_2650,item_2974,4
user_2650,item_919,5
user_2650,item_4612,5
user_2650,item_2181,5
user_2650,item_4025,5
user_2650,item_2433,5
user_2650,item_1099,5
user_2650,item_4469,3
user_2650,item_4407,3
user_2650,item_983,2
user_2650,item_348,3
user_2650,item_649,1
user_2650,item_1612,3
user_2651,item_4797,5
user_2651,item_4911,5
user_2651,item_1409,5
user_2651,item_384,5
user_2651,item_671,4
user_2651,item_1399,5
user_2651,item_3842,5
user_2651,item_3908,4
user_2651,item_3374,4
user_2651,item_460,3
user_2651,item_2453,3
user_2651,item_3545,3
user_2651,item_4462,2
user_2652,item_2748,4
user_2652,item_3695,4
user_2652,item_2710,3
user_2652,item_4978,3
user_2652,item_2181,4
user_2652,item_2764,4
user_2652,item_519,5
user_2652,item_700,4
user_2652,item_1858,4
user_2652,item_2253,4
user_2652,item_3520,2
user_2652,item_1474,2
user_2653,item_99,4
user_2653,item_4127,5
user_2653,item_3997,5
user_2653,item_1027,4
user_2653,item_1714,3
user_2653,item_601,5
user_2653,item_1926,5
user_2653,item_667,3
user_2653,item_2109,3
user_2653,item_1628,5
user_2653,item_3869,4
user_2653,item_3555,5
user_2653,item_1727,3
user_2653,item_2023,3
user_2653,item_350,1
user_2654,item_1818,4
user_2654,item_3642,5
user_2654,item_1228,4
user_2654,item_2671,4
user_2654,item_4993,5
user_2654,item_1455,4
user_2654,item_3179,3
user_2654,item_3494,4
user_2654,item_3683,4
user_2654,item_2939,5
user_2654,item_115,3
user_2654,item_3451,2
user_2654,item_1358,2
user_2655,item_1799,4
user_2655,item_240,5
user_2655,item_16,5
user_2655,item_3985,5
user_2655,item_3367,5
user_2655,item_3599,4
user_2655,item_1238,5
user_2655,item_423,4
user_2655,item_376,3
user_2655,item_153,2
user_2655,item_2467,3
user_2655,item_3175,2
user_2656,item_1893,5
user_2656,item_2140,5
user_2656,item_999,5
user_2656,item_201,4
user_2656,item_1690,5
user_2656,item_88,5
user_2656,item_4972,5
user_2656,item_2752,4
user_2656,item_703,5
user_2656,item_1162,4
user_2656,item_4850,4
user_2656,item_2897,3
user_2656,item_4324,2
user_2657,item_4107,4
user_2657,item_2807,4
user_2657,item_2244,5
user_2657,item_1975,5
user_2657,item_3365,5
user_2657,item_3131,5
user_2657,item_2327,5
user_2657,item_1414,2
user_2657,item_3307,2
user_2657,item_4702,2
user_2657,item_4955,1
user_2657,item_4392,2
user_2657,item_3051,3
user_2658,item_4523,4
user_2658,item_1730,3
user_2658,item_3824,5
user_2658,item_2033,5
user_2658,item_3600,4
user_2658,item_3471,5
user_2658,item_4947,4
user_2658,item_4476,3
user_2658,item_4546,5
user_2658,item_2778,4
user_2658,item_2249,3
user_2658,item_348,3
user_2659,item_2103,4
user_2659,item_315,5
user_2659,item_834,5
user_2659,item_184,5
user_2659,item_444,5
user_2659,item_2189,3
user_2659,item_1489,5
user_2659,item_1364,5
user_2659,item_13,3
user_2659,item_1230,3
user_2659,item_1005,4
user_2659,item_2745,5
user_2659,item_4146,4
user_2659,item_1322,1
user_2659,item_4098,2
user_2660,item_2054,3
user_2660,item_1745,4
user_2660,item_2676,5
user_2660,item_4669,4
user_2660,item_1359,4
user_2660,item_4992,4
user_2660,item_3035,4
user_2660,item_2896,5
user_2660,item_1886,4
user_2660,item_4989,4
user_2660,item_3579,3
user_2660,item_3424,2
user_2660,item_82,3
user_2660,item_2380,2
user_2661,item_2185,4
user_2661,item_801,5
user_2661,item_3967,5
user_2661,item_2071,5
user_2661,item_1564,5
user_2661,item_4578,4
user_2661,item_3704,5
user_2661,item_979,5
user_2661,item_3569,3
user_2661,item_560,5
user_2661,item_1740,2
user_2661,item_146,2
user_2661,item_3361,1
user_2662,item_1927,5
user_2662,item_504,4
user_2662,item_2055,5
user_2662,item_1755,4
user_2662,item_2260,5
user_2662,item_1734,5
user_2662,item_4730,5
user_2662,item_4152,4
user_2662,item_1744,5
user_2662,item_4145,4
user_2662,item_4405,5
user_2662,item_2706,4
user_2662,item_1585,5
user_2662,item_123,2
user_2662,item_2545,2
user_2662,item_2134,2
user_2663,item_2893,5
user_2663,item_3626,5
user_2663,item_3773,4
user_2663,item_4707,4
user_2663,item_2140,5
user_2663,item_226,5
user_2663,item_4643,4
user_2663,item_110,5
user_2663,item_2699,3
user_2663,item_4850,5
user_2663,item_1608,3
user_2663,item_4628,2
user_2664,item_578,4
user_2664,item_1770,5
user_2664,item_31,5
user_2664,item_3998,5
user_2664,item_3151,5
user_2664,item_4281,5
user_2664,item_2093,5
user_2664,item_4647,5
user_2664,item_2566,5
user_2664,item_818,5
user_2664,item_1190,5
user_2664,item_1625,2
user_2664,item_3249,4
user_2664,item_1773,2
user_2664,item_1291,2
user_2665,item_4067,5
user_2665,item_4949,5
user_2665,item_1726,4
user_2665,item_4824,5
user_2665,item_225,4
user_2665,item_3325,4
user_2665,item_631,5
user_2665,item_421,4
user_2665,item_789,4
user_2665,item_2963,4
user_2665,item_2818,2
user_2665,item_1183,3
user_2665,item_2724,5
user_2665,item_1709,3
user_2665,item_4892,2
user_2666,item_2419,4
user_2666,item_4148,5
user_2666,item_4150,3
user_2666,item_2878,5
user_2666,item_2161,5
user_2666,item_2067,5
user_2666,item_1270,5
user_2666,item_647,4
user_2666,item_1655,5
user_2666,item_521,4
user_2666,item_3696,5
user_2666,item_404,5
user_2666,item_2969,4
user_2666,item_3801,3
user_2666,item_4710,1
user_2667,item_3546,4
user_2667,item_2548,3
user_2667,item_2972,4
user_2667,item_3953,5
user_2667,item_3632,5
user_2667,item_3157,5
user_2667,item_1247,5
user_2667,item_1892,4
user_2667,item_442,5
user_2667,item_3099,4
user_2667,item_497,4
user_2667,item_1533,4
user_2667,item_529,4
user_2667,item_350,2
user_2667,item_1795,2
user_2668,item_643,4
user_2668,item_115,4
user_2668,item_1385,4
user_2668,item_2660,5
user_2668,item_1701,5
user_2668,item_1458,5
user_2668,item_2956,5
user_2668,item_4338,4
user_2668,item_819,5
user_2668,item_1937,4
user_2668,item_4766,1
user_2668,item_1648,3
user_2669,item_770,4
user_2669,item_3792,4
user_2669,item_3977,5
user_2669,item_3419,5
user_2669,item_1785,5
user_2669,item_1918,4
user_2669,item_704,5
user_2669,item_449,5
user_2669,item_3751,5
user_2669,item_1010,5
user_2669,item_25,2
user_2669,item_1752,1
user_2669,item_3544,3
user_2670,item_4447,5
user_2670,item_709,4
user_2670,item_4674,5
user_2670,item_76,5
user_2670,item_1071,5
user_2670,item_2888,4
user_2670,item_2284,4
user_2670,item_2263,4
user_2670,item_4452,5
user_2670,item_1739,3
user_2670,item_388,2
user_2670,item_3158,5
user_2670,item_1439,3
user_2670,item_1212,2
user_2670,item_2806,4
user_2670,item_4165,2
user_2671,item_1876,5
user_2671,item_304,5
user_2671,item_3540,5
user_2671,item_3020,5
user_2671,item_511,4
user_2671,item_3859,5
user_2671,item_3701,5
user_2671,item_4548,5
user_2671,item_1414,5
user_2671,item_2484,4
user_2671,item_1576,2
user_2671,item_1397,2
user_2671,item_3233,1
user_2672,item_4449,5
user_2672,item_2538,4
user_2672,item_4581,4
user_2672,item_3548,5
user_2672,item_4355,3
user_2672,item_563,5
user_2672,item_4114,3
user_2672,item_2149,5
user_2672,item_3988,4
user_2672,item_4629,3
user_2672,item_1013,2
user_2672,item_4303,3
user_2672,item_113,2
user_2673,item_493,5
user_2673,item_1999,5
user_2673,item_755,4
user_2673,item_4616,5
user_2673,item_1833,4
user_2673,item_2055,5
user_2673,item_566,4
user_2673,item_2037,4
user_2673,item_2840,2
user_2673,item_4172,4
user_2673,item_1953,2
user_2673,item_3988,2
user_2673,item_3931,2
user_2674,item_3854,5
user_2674,item_3199,4
user_2674,item_2248,5
user_2674,item_4233,4
user_2674,item_908,4
user_2674,item_3941,5
user_2674,item_2452,5
user_2674,item_2158,2
user_2674,item_394,3
user_2674,item_2832,5
user_2674,item_4254,2
user_2674,item_1248,2
user_2675,item_4168,5
user_2675,item_3979,3
user_2675,item_1641,5
user_2675,item_3043,4
user_2675,item_2649,3
user_2675,item_3030,4
user_2675,item_1289,5
user_2675,item_1062,3
user_2675,item_1874,5
user_2675,item_1543,5
user_2675,item_3502,5
user_2675,item_2480,4
user_2675,item_1141,3
user_2675,item_1225,2
user_2675,item_3360,2
user_2675,item_2804,4
user_2676,item_2002,5
user_2676,item_1045,5
user_2676,item_381,4
user_2676,item_3345,5
user_2676,item_4701,5
user_2676,item_389,5
user_2676,item_3280,4
user_2676,item_4498,4
user_2676,item_3609,5
user_2676,item_60,3
user_2676,item_882,3
user_2676,item_3411,1
user_2676,item_462,4
user_2677,item_1551,5
user_2677,item_145,4
user_2677,item_869,3
user_2677,item_4693,5
user_2677,item_3417,4
user_2677,item_1107,5
user_2677,item_110,4
user_2677,item_1299,2
user_2677,item_4266,4
user_2677,item_2488,4
user_2677,item_1240,2
user_2677,item_3586,2
user_2678,item_4192,5
user_2678,item_1004,5
user_2678,item_748,4
user_2678,item_4486,4
user_2678,item_4300,4
user_2678,item_3633,5
user_2678,item_1123,5
user_2678,item_3346,4
user_2678,item_4968,5
user_2678,item_4791,4
user_2678,item_2807,2
user_2678,item_2978,1
user_2678,item_1729,3
user_2679,item_2205,5
user_2679,item_4650,5
user_2679,item_2370,5
user_2679,item_393,5
user_2679,item_4166,5
user_2679,item_4317,4
user_2679,item_1592,4
user_2679,item_3224,5
user_2679,item_4761,5
user_2679,item_2617,4
user_2679,item_3245,4
user_2679,item_1861,5
user_2679,item_1904,4
user_2679,item_2716,1
user_2679,item_1795,2
user_2680,item_700,3
user_2680,item_4123,4
user_2680,item_4542,5
user_2680,item_2723,4
user_2680,item_3457,5
user_2680,item_3028,5
user_2680,item_4932,5
user_2680,item_1907,5
user_2680,item_228,4
user_2680,item_19,4
user_2680,item_1371,3
user_2680,item_2934,2
user_2681,item_2292,5
user_2681,item_2071,5
user_2681,item_1902,5
user_2681,item_4191,5
user_2681,item_3253,5
user_2681,item_1822,5
user_2681,item_1748,5
user_2681,item_2011,5
user_2681,item_4352,4
user_2681,item_904,5
user_2681,item_2258,2
user_2681,item_721,5
user_2681,item_3430,5
user_2681,item_2864,2
user_2681,item_1895,4
user_2681,item_4569,2
user_2682,item_4308,3
user_2682,item_3457,5
user_2682,item_2218,4
user_2682,item_374,4
user_2682,item_4849,5
user_2682,item_3723,5
user_2682,item_3985,5
user_2682,item_3597,5
user_2682,item_3777,4
user_2682,item_3932,4
user_2682,item_2275,3
user_2682,item_4142,3
user_2682,item_1020,5
user_2682,item_4892,2
user_2682,item_2748,1
user_2683,item_2199,4
user_2683,item_2078,5
user_2683,item_4764,5
user_2683,item_978,5
user_2683,item_598,5
user_2683,item_4968,5
user_2683,item_4506,4
user_2683,item_1347,3
user_2683,item_3069,4
user_2683,item_1410,4
user_2683,item_3468,2
user_2683,item_311,1
user_2683,item_3541,2
user_2684,item_2964,4
user_2684,item_2525,5
user_2684,item_3512,4
user_2684,item_3889,5
user_2684,item_2807,3
user_2684,item_4098,5
user_2684,item_1728,3
user_2684,item_2996,4
user_2684,item_2410,4
user_2684,item_455,4
user_2684,item_4638,4
user_2684,item_1183,5
user_2684,item_3978,3
user_2684,item_926,1
user_2684,item_442,2
user_2685,item_3794,5
user_2685,item_643,4
user_2685,item_3613,5
user_2685,item_828,5
user_2685,item_1990,4
user_2685,item_1097,5
user_2685,item_2598,4
user_2685,item_4885,2
user_2685,item_481,5
user_2685,item_3182,3
user_2685,item_4659,1
user_2685,item_776,4
user_2686,item_1126,5
user_2686,item_2165,5
user_2686,item_1410,5
user_2686,item_2231,5
user_2686,item_2616,5
user_2686,item_4894,3
user_2686,item_4040,5
user_2686,item_2475,3
user_2686,item_3750,2
user_2686,item_4727,4
user_2686,item_168,2
user_2686,item_368,1
user_2687,item_2838,4
user_2687,item_4500,5
user_2687,item_3078,5
user_2687,item_1151,5
user_2687,item_4256,5
user_2687,item_2834,5
user_2687,item_1894,5
user_2687,item_1367,4
user_2687,item_2036,5
user_2687,item_1814,5
user_2687,item_1364,3
user_2687,item_4331,2
user_2688,item_2251,4
user_2688,item_3684,5
user_2688,item_4089,5
user_2688,item_4220,5
user_2688,item_3327,4
user_2688,item_4851,4
user_2688,item_4371,5
user_2688,item_1431,5
user_2688,item_4846,5
user_2688,item_1122,3
user_2688,item_2021,4
user_2688,item_310,2
user_2688,item_1270,2
user_2688,item_29,2
user_2689,item_1202,5
user_2689,item_259,5
user_2689,item_1301,4
user_2689,item_4261,5
user_2689,item_2654,5
user_2689,item_1982,4
user_2689,item_1733,5
user_2689,item_1830,5
user_2689,item_4526,3
user_2689,item_232,4
user_2689,item_3261,1
user_2689,item_4678,2
user_2690,item_1291,5
user_2690,item_2737,3
user_2690,item_2437,5
user_2690,item_3378,5
user_2690,item_3196,5
user_2690,item_1198,3
